142841965	142841965
115150060	115150060
140624727	140624727
164629875	164629875
129035348	129035348
149317669	149317669
73849106	73849106
1264090	1264090
166039444	166039444
59968939	59968939
50363896	50363896
59270409	59270409
125810688	125810688
143221499	143221499
110211701	110211701
60445998	60445998
224370322	224370322
60119551	60119551
62795658	62795658
47419263	47419263
2815004	2815004
1408243	1408243
128994427	128994427
181577847	181577847
4848991	4848991
118623661	118623661
133005919	133005919
9599256	9599256
35501934	35501934
132546174	132546174
55098069	55098069
125811144	125811144
140630180	140630180
128494150	128494150
56436393	56436393
128899917	128899917
31781232	31781232
129180010	129180010
12236258	12236258
24936965	24936965
65594021	65594021
131184892	131184892
39034637	39034637
3047536	3047536
1303351	1303351
4230824	4230824
2878455	2878455
117573066	117573066
133715264	133715264
216844602	216844602
151486487	151486487
131129235	131129235
1449497	1449497
159557886	159557886
161008824	161008824
131940246	131940246
130376572	130376572
60349210	60349210
5672077	5672077
161008811	161008811
30939155	30939155
159558512	159558512
66657913	66657913
122106236	122106236
28843736	28843736
132913153	132913153
166039635	166039635
9599276	9599276
132107419	132107419
130411272	130411272
112189885	112189885
130789492	130789492
240874893	240874893
112200864	112200864
221510889	221510889
128899814	128899814
108643267	108643267
59047488	59047488
31781393	31781393
130420637	130420637
1129117	1129117
60470267	60470267
2242128	2242128
1575750	1575750
76280877	76280877
52271899	52271899
41446726	41446726
7650102	7650102
132278166	132278166
229283674	229283674
2692854	2692854
130918557	130918557
1616422	1616422
142895375	142895375
4192931	4192931
127938182	127938182
170551745	170551745
49378497	49378497
171106397	171106397
130392241	130392241
31539234	31539234
132816803	132816803
130165379	130165379
59634191	59634191
26217675	26217675
15687271	15687271
77694045	77694045
31146260	31146260
242767942	242767942
60397915	60397915
1370236	1370236
131002386	131002386
131939453	131939453
7834142	7834142
23797324	23797324
130934110	130934110
89098782	89098782
155828174	155828174
106235984	106235984
1250400	1250400
153589306	153589306
38509709	38509709
18061572	18061572
102344469	102344469
127768788	127768788
176862949	176862949
33125534	33125534
1448361	1448361
30944506	30944506
60472331	60472331
154582418	154582418
1249007	1249007
51783393	51783393
237168540	237168540
13613614	13613614
234445489	234445489
4192817	4192817
174844397	174844397
134533116	134533116
130957675	130957675
30869034	30869034
7191273	7191273
101888125	101888125
50560686	50560686
98291886	98291886
134326366	134326366
159556997	159556997
157423211	157423211
133658715	133658715
76486611	76486611
1619861	1619861
112692119	112692119
125811164	125811164
242874219	242874219
14473580	14473580
75988820	75988820
29956585	29956585
132946692	132946692
159161344	159161344
11187764	11187764
134843184	134843184
1684706	1684706
154429032	154429032
1080669	1080669
24265847	24265847
159283536	159283536
104237697	104237697
1041336	1041336
127944448	127944448
73557323	73557323
131172703	131172703
137075954	137075954
73247613	73247613
130907060	130907060
165512398	165512398
93188381	93188381
49636840	49636840
108145374	108145374
86088946	86088946
5283418	5283418
169757859	169757859
161008826	161008826
132107534	132107534
422935	422935
83280511	83280511
1502766	1502766
2692889	2692889
56346628	56346628
129099425	129099425
123599727	123599727
159505015	159505015
131992673	131992673
1601372	1601372
70793147	70793147
71798428	71798428
50708855	50708855
130326232	130326232
242684042	242684042
49795435	49795435
2419822	2419822
130602126	130602126
59969413	59969413
57873033	57873033
130087149	130087149
7877198	7877198
1414188	1414188
131087326	131087326
35991490	35991490
234908381	234908381
112240754	112240754
104945248	104945248
49591203	49591203
4361135	4361135
60388715	60388715
30939684	30939684
129754307	129754307
116653093	116653093
66220771	66220771
155162752	155162752
70746877	70746877
24067174	24067174
81292171	81292171
118197326	118197326
185302534	185302534
154087975	154087975
1339461	1339461
149106151	149106151
15387710	15387710
130925335	130925335
11284548	11284548
31833471	31833471
132142067	132142067
112335776	112335776
150630335	150630335
158325254	158325254
112607846	112607846
126672876	126672876
15456202	15456202
121665583	121665583
40632788	40632788
76600760	76600760
118175205	118175205
2938954	2938954
1920815	1920815
166039858	166039858
68042226	68042226
132691484	132691484
40632860	40632860
11299076	11299076
7704961	7704961
126851326	126851326
56273259	56273259
58615960	58615960
127206290	127206290
7080810	7080810
76206788	76206788
130684739	130684739
1106743	1106743
121822473	121822473
141174337	141174337
40363184	40363184
198651141	198651141
130337671	130337671
56474771	56474771
166124903	166124903
50819265	50819265
133051669	133051669
131174829	131174829
159508665	159508665
101736745	101736745
132527296	132527296
130927924	130927924
157423165	157423165
44253910	44253910
92934441	92934441
185017090	185017090
153322823	153322823
62035585	62035585
7106265	7106265
5302219	5302219
31125925	31125925
240286626	240286626
12010698	12010698
75591983	75591983
130279848	130279848
55043790	55043790
5590677	5590677
63036095	63036095
214158149	214158149
167487396	167487396
112655007	112655007
131319616	131319616
31870775	31870775
152284601	152284601
127207919	127207919
1136982	1136982
77122864	77122864
36124652	36124652
70921332	70921332
127980652	127980652
57473034	57473034
1374513	1374513
3155965	3155965
96126599	96126599
1297024	1297024
132102188	132102188
3058151	3058151
134698937	134698937
166072030	166072030
112202929	112202929
162915902	162915902
130083937	130083937
88993053	88993053
166124106	166124106
159870326	159870326
131239030	131239030
27079918	27079918
166998728	166998728
70577170	70577170
5450926	5450926
75690565	75690565
59126518	59126518
121751763	121751763
152053201	152053201
2133250	2133250
45597727	45597727
24152604	24152604
12648526	12648526
137085181	137085181
128900228	128900228
4555311	4555311
5282952	5282952
10987228	10987228
2192072	2192072
241230132	241230132
79386720	79386720
217484859	217484859
248903100	248903100
167809876	167809876
3329292	3329292
154681513	154681513
131971356	131971356
124320805	124320805
131142473	131142473
158153227	158153227
131907820	131907820
6664028	6664028
102503892	102503892
31147341	31147341
158324471	158324471
59543878	59543878
54828009	54828009
2132336	2132336
40399131	40399131
67698057	67698057
92031986	92031986
129383357	129383357
135392013	135392013
7382514	7382514
132527438	132527438
116575902	116575902
128808017	128808017
181480632	181480632
103243598	103243598
132965250	132965250
7382520	7382520
5286492	5286492
133326929	133326929
56880606	56880606
130624596	130624596
58567637	58567637
119032202	119032202
96112814	96112814
132936428	132936428
143333382	143333382
60491905	60491905
112144901	112144901
136928644	136928644
77769687	77769687
3210417	3210417
121973805	121973805
95060347	95060347
129187286	129187286
81931501	81931501
196578863	196578863
1368574	1368574
112334317	112334317
9600345	9600345
113915885	113915885
1771469	1771469
46411474	46411474
44786104	44786104
5288047	5288047
1601314	1601314
162694184	162694184
131787828	131787828
2835996	2835996
159284298	159284298
24774727	24774727
128223216	128223216
5451900	5451900
102717438	102717438
169713179	169713179
738271	738271
130185016	130185016
55043845	55043845
1769480	1769480
166039754	166039754
1430753	1430753
17030288	17030288
163574564	163574564
230880084	230880084
172714273	172714273
112599593	112599593
245772794	245772794
4050767	4050767
130282830	130282830
2003402	2003402
86230825	86230825
86421796	86421796
126142896	126142896
35803167	35803167
63822421	63822421
157345566	157345566
126619800	126619800
128153186	128153186
153175842	153175842
161008542	161008542
181767609	181767609
2115107	2115107
131570492	131570492
57642143	57642143
57641846	57641846
28557046	28557046
34410961	34410961
11047435	11047435
1639816	1639816
5087391	5087391
70937827	70937827
25678826	25678826
145047979	145047979
16862080	16862080
50006785	50006785
130961652	130961652
196731150	196731150
7615516	7615516
23371714	23371714
79347699	79347699
159506621	159506621
2193579	2193579
99408767	99408767
130507803	130507803
1281599	1281599
83985359	83985359
67743323	67743323
130298983	130298983
122179528	122179528
78558406	78558406
11382657	11382657
6348709	6348709
35598326	35598326
62562718	62562718
99639091	99639091
143511575	143511575
130926637	130926637
74333589	74333589
62795341	62795341
130357212	130357212
169721	169721
16362340	16362340
53822143	53822143
60469115	60469115
108896930	108896930
1110520	1110520
4549503	4549503
29179329	29179329
14014651	14014651
51656518	51656518
63624567	63624567
75680550	75680550
29408587	29408587
22401407	22401407
131164500	131164500
242702553	242702553
248343317	248343317
11863086	11863086
33141291	33141291
22401271	22401271
128193219	128193219
245727658	245727658
2193665	2193665
11386143	11386143
101490676	101490676
42623718	42623718
26044240	26044240
127221700	127221700
31125198	31125198
154003215	154003215
127208176	127208176
39450018	39450018
112287380	112287380
86086674	86086674
2605594	2605594
126851303	126851303
2127431	2127431
88163879	88163879
1070389	1070389
96044476	96044476
4856487	4856487
49810275	49810275
73553201	73553201
2939117	2939117
75987682	75987682
130958653	130958653
1282832	1282832
112624756	112624756
165201385	165201385
154703905	154703905
15527517	15527517
134326273	134326273
10994189	10994189
131547319	131547319
78547359	78547359
67722023	67722023
111468250	111468250
42520902	42520902
136434290	136434290
112336027	112336027
1132142	1132142
142238452	142238452
4923430	4923430
40452931	40452931
29365287	29365287
56436589	56436589
5498227	5498227
58565865	58565865
94243571	94243571
10945277	10945277
112652556	112652556
128450029	128450029
79312224	79312224
34675402	34675402
152714844	152714844
182586153	182586153
166131844	166131844
45333293	45333293
25623905	25623905
134884342	134884342
6913336	6913336
112611279	112611279
130300740	130300740
4915878	4915878
16587121	16587121
182911560	182911560
131934835	131934835
80549171	80549171
128337228	128337228
75720345	75720345
108603985	108603985
16168458	16168458
132673499	132673499
77479966	77479966
106877721	106877721
26146070	26146070
112579938	112579938
61974165	61974165
31048117	31048117
158261151	158261151
2195399	2195399
40675651	40675651
50801423	50801423
118430927	118430927
120885511	120885511
1339049	1339049
112322273	112322273
24394920	24394920
133792599	133792599
83273795	83273795
80943347	80943347
69401704	69401704
159682497	159682497
155897436	155897436
2799370	2799370
150953943	150953943
77115633	77115633
49566696	49566696
1251106	1251106
6384659	6384659
11333703	11333703
1283442	1283442
122022999	122022999
23854847	23854847
133000233	133000233
158368889	158368889
142841913	142841913
77574072	77574072
49584227	49584227
39912292	39912292
81208625	81208625
236415814	236415814
79411917	79411917
11317823	11317823
139528855	139528855
5019242	5019242
181142292	181142292
131529005	131529005
64944023	64944023
163395211	163395211
1405138	1405138
1615950	1615950
2190278	2190278
1553698	1553698
159507162	159507162
49801972	49801972
108603943	108603943
128304430	128304430
1441985	1441985
159227784	159227784
108687373	108687373
207007273	207007273
166124419	166124419
163521608	163521608
159173216	159173216
9857151	9857151
10381792	10381792
76501475	76501475
11298786	11298786
94982161	94982161
130337228	130337228
68923400	68923400
123248842	123248842
166711687	166711687
108784905	108784905
157670220	157670220
4832432	4832432
56797691	56797691
10377957	10377957
7852098	7852098
40771135	40771135
62052156	62052156
595312	595312
59173680	59173680
2878813	2878813
22972299	22972299
33873247	33873247
102507837	102507837
1411812	1411812
144254866	144254866
128318117	128318117
4050797	4050797
8059446	8059446
130338412	130338412
28585657	28585657
112572450	112572450
112494836	112494836
165715240	165715240
16040625	16040625
130300498	130300498
79347104	79347104
64295363	64295363
242222868	242222868
33660754	33660754
60524323	60524323
21245792	21245792
76859441	76859441
10092237	10092237
3173604	3173604
97319911	97319911
23227394	23227394
158149974	158149974
76708051	76708051
364075	364075
132831381	132831381
44068246	44068246
248285263	248285263
30938840	30938840
6058563	6058563
113957903	113957903
1432751	1432751
154407878	154407878
7270014	7270014
3207539	3207539
131533284	131533284
130420604	130420604
39013676	39013676
133187956	133187956
44896984	44896984
16524424	16524424
23691424	23691424
130958340	130958340
236415673	236415673
27461199	27461199
248285936	248285936
128808063	128808063
111220207	111220207
131455619	131455619
70599643	70599643
152128258	152128258
1381012	1381012
113030235	113030235
132584219	132584219
158301038	158301038
82921787	82921787
160782998	160782998
3316893	3316893
204677873	204677873
130276151	130276151
79387273	79387273
43577361	43577361
124980074	124980074
143333272	143333272
49442567	49442567
168581459	168581459
29844549	29844549
569750	569750
66176707	66176707
166711594	166711594
7123315	7123315
22803398	22803398
170374502	170374502
181716263	181716263
158300733	158300733
61014131	61014131
3632395	3632395
184931548	184931548
89632036	89632036
165714794	165714794
38937304	38937304
248366332	248366332
63667594	63667594
2341828	2341828
11047586	11047586
227175867	227175867
86088580	86088580
131502934	131502934
35833117	35833117
242683142	242683142
11204958	11204958
62057179	62057179
57228615	57228615
90943562	90943562
130205154	130205154
23042421	23042421
134438569	134438569
1642663	1642663
91923833	91923833
248366883	248366883
61675505	61675505
131260729	131260729
139918866	139918866
155831789	155831789
124806777	124806777
181764147	181764147
155996597	155996597
1150340	1150340
10528492	10528492
1926535	1926535
131214244	131214244
71134532	71134532
137011196	137011196
234764068	234764068
3253958	3253958
11989691	11989691
161086715	161086715
2918526	2918526
98088946	98088946
2421548	2421548
71406783	71406783
1942893	1942893
133155303	133155303
106438219	106438219
248814155	248814155
131609838	131609838
239437806	239437806
28364357	28364357
182354699	182354699
51144919	51144919
44285864	44285864
163550454	163550454
127332027	127332027
131030185	131030185
35231272	35231272
64751651	64751651
5762990	5762990
160932670	160932670
91883555	91883555
130114157	130114157
161087506	161087506
63194001	63194001
231991715	231991715
1570635	1570635
161008750	161008750
190152481	190152481
208688774	208688774
1636262	1636262
1200896	1200896
16850240	16850240
55048290	55048290
111984891	111984891
130124650	130124650
1753637	1753637
46780084	46780084
94088346	94088346
69811645	69811645
128318160	128318160
242833494	242833494
238049504	238049504
181632621	181632621
175867417	175867417
154545101	154545101
7407308	7407308
57069	57069
62795688	62795688
47556811	47556811
613632	613632
112122217	112122217
104917395	104917395
1364689	1364689
19268469	19268469
155191845	155191845
2949633	2949633
159258877	159258877
2176774	2176774
45986120	45986120
95230984	95230984
125677466	125677466
130907040	130907040
101945867	101945867
62956898	62956898
97319937	97319937
29994192	29994192
4644421	4644421
7671497	7671497
59823991	59823991
29965177	29965177
158670124	158670124
214613732	214613732
2994372	2994372
89150842	89150842
12425767	12425767
140958771	140958771
241371615	241371615
7959907	7959907
127068845	127068845
2732533	2732533
1204826	1204826
7870244	7870244
155989369	155989369
55066025	55066025
21229231	21229231
93103361	93103361
114663231	114663231
158533225	158533225
128193400	128193400
214158373	214158373
80310885	80310885
105414154	105414154
42520365	42520365
36421857	36421857
236563070	236563070
247587378	247587378
139489757	139489757
76073399	76073399
25782327	25782327
112770897	112770897
114212759	114212759
102012904	102012904
130907016	130907016
204165307	204165307
128193497	128193497
484237	484237
157319754	157319754
2886818	2886818
132184930	132184930
1579240	1579240
82970452	82970452
31126531	31126531
32405360	32405360
116366327	116366327
16013361	16013361
134798947	134798947
55222988	55222988
93973921	93973921
132632041	132632041
130953720	130953720
63624698	63624698
34255535	34255535
80729093	80729093
243869070	243869070
9600115	9600115
2876347	2876347
128899735	128899735
231743193	231743193
94982163	94982163
77194008	77194008
70252953	70252953
125034002	125034002
37891957	37891957
1624822	1624822
232044866	232044866
161008705	161008705
29365261	29365261
67815656	67815656
1880012	1880012
70790932	70790932
7868012	7868012
3214298	3214298
101476603	101476603
112144769	112144769
130958085	130958085
247587794	247587794
1307423	1307423
125811065	125811065
149787666	149787666
131142880	131142880
112238872	112238872
2735969	2735969
242250508	242250508
26293057	26293057
92785734	92785734
113957908	113957908
131002918	131002918
5293433	5293433
108495363	108495363
4256014	4256014
96148290	96148290
129190073	129190073
131410868	131410868
104003206	104003206
78522609	78522609
110935325	110935325
157320516	157320516
140629559	140629559
226408727	226408727
222278177	222278177
57770619	57770619
230517179	230517179
116851736	116851736
158517849	158517849
33935608	33935608
40628704	40628704
594950	594950
30116135	30116135
45576388	45576388
6778799	6778799
114018592	114018592
130919323	130919323
127257679	127257679
62097681	62097681
159408079	159408079
22401404	22401404
71586893	71586893
210558509	210558509
55042308	55042308
1281696	1281696
130203349	130203349
2363092	2363092
45610627	45610627
2127476	2127476
133234073	133234073
103811641	103811641
1425319	1425319
43156037	43156037
142632451	142632451
6473643	6473643
62084457	62084457
33563060	33563060
133055449	133055449
102096205	102096205
96411400	96411400
130411334	130411334
11046888	11046888
100426973	100426973
114012316	114012316
26083702	26083702
117580995	117580995
114012912	114012912
106520198	106520198
143057294	143057294
30862050	30862050
73419974	73419974
1106401	1106401
158896790	158896790
35392042	35392042
365232	365232
52572769	52572769
248366399	248366399
78296041	78296041
2936277	2936277
7128706	7128706
159684486	159684486
127762762	127762762
112139510	112139510
152949095	152949095
67189164	67189164
135086818	135086818
61331027	61331027
57067553	57067553
151937260	151937260
181556886	181556886
46035297	46035297
51669595	51669595
90043268	90043268
47179278	47179278
116374243	116374243
2820995	2820995
66519998	66519998
129592903	129592903
32732320	32732320
15955024	15955024
142629256	142629256
246378510	246378510
10373728	10373728
46657338	46657338
60477817	60477817
46415060	46415060
16795757	16795757
47793276	47793276
106394991	106394991
142238504	142238504
143106577	143106577
97631939	97631939
29523592	29523592
1994902	1994902
236902652	236902652
49297925	49297925
65593933	65593933
237173852	237173852
78618572	78618572
169774274	169774274
100738011	100738011
133072665	133072665
127966639	127966639
90139566	90139566
21699988	21699988
77283725	77283725
21282983	21282983
22031559	22031559
152022470	152022470
15559567	15559567
230322024	230322024
6740633	6740633
157468082	157468082
112886222	112886222
112572559	112572559
130299087	130299087
29845320	29845320
65593908	65593908
80878744	80878744
29364602	29364602
5603248	5603248
25317267	25317267
1586825	1586825
157440814	157440814
110761577	110761577
59893192	59893192
112573579	112573579
155867845	155867845
131335180	131335180
4941467	4941467
115576803	115576803
127221782	127221782
70787565	70787565
1749547	1749547
55036748	55036748
136910420	136910420
33773562	33773562
3150935	3150935
95145293	95145293
2165422	2165422
56048075	56048075
145075713	145075713
155287373	155287373
132002516	132002516
32452502	32452502
58688847	58688847
73201477	73201477
128154244	128154244
169725927	169725927
133085433	133085433
7056916	7056916
5135948	5135948
27102907	27102907
31040141	31040141
9857475	9857475
130789461	130789461
2799450	2799450
218231805	218231805
112338216	112338216
157322117	157322117
49498271	49498271
37173638	37173638
167088724	167088724
1026366	1026366
248487167	248487167
153177577	153177577
148903657	148903657
9821552	9821552
57157632	57157632
50234973	50234973
365090	365090
76538286	76538286
18168406	18168406
80179759	80179759
63667452	63667452
154165776	154165776
15352493	15352493
133326998	133326998
132949437	132949437
131142538	131142538
34551994	34551994
131132657	131132657
9371392	9371392
160679391	160679391
3189088	3189088
102288375	102288375
35576222	35576222
778709	778709
569642	569642
7701595	7701595
63624619	63624619
158390649	158390649
130958790	130958790
62795807	62795807
240375464	240375464
12092942	12092942
31531682	31531682
31632112	31632112
128245658	128245658
1865501	1865501
63697267	63697267
44254089	44254089
75234615	75234615
43581108	43581108
3123695	3123695
7615568	7615568
1926366	1926366
25264629	25264629
7192145	7192145
40939069	40939069
95459857	95459857
130424832	130424832
1730594	1730594
21813670	21813670
10212450	10212450
143882645	143882645
134920351	134920351
123812381	123812381
5301547	5301547
14816973	14816973
128213438	128213438
42265517	42265517
102342791	102342791
80797881	80797881
1495185	1495185
132929737	132929737
60524575	60524575
16532808	16532808
93181353	93181353
4121820	4121820
14753722	14753722
30943371	30943371
10419499	10419499
133644714	133644714
63652954	63652954
58295160	58295160
158322841	158322841
76320786	76320786
34329348	34329348
1041727	1041727
161087439	161087439
71086708	71086708
66471057	66471057
155828282	155828282
130084439	130084439
2605463	2605463
52794647	52794647
32758168	32758168
112602492	112602492
173533377	173533377
16845331	16845331
237916368	237916368
61509620	61509620
131561270	131561270
62212734	62212734
35940174	35940174
159410002	159410002
79347532	79347532
125312257	125312257
8666902	8666902
163187595	163187595
236452604	236452604
64961535	64961535
10405250	10405250
156120483	156120483
240286481	240286481
34100963	34100963
157534758	157534758
1370327	1370327
6531368	6531368
128092394	128092394
16791106	16791106
10480438	10480438
4050719	4050719
34501300	34501300
172917851	172917851
26730696	26730696
109333225	109333225
595071	595071
86482459	86482459
107419745	107419745
93902788	93902788
1449634	1449634
55218146	55218146
204973770	204973770
34781891	34781891
97328778	97328778
60966072	60966072
1585146	1585146
238604020	238604020
88796191	88796191
118652981	118652981
107335632	107335632
132284906	132284906
58627987	58627987
130726624	130726624
22602895	22602895
185670109	185670109
93472825	93472825
155868239	155868239
131437035	131437035
131493585	131493585
160328002	160328002
87030604	87030604
44168753	44168753
22926625	22926625
51290662	51290662
54090346	54090346
132461246	132461246
65580091	65580091
132192892	132192892
65859647	65859647
152784396	152784396
3342578	3342578
10093493	10093493
133106078	133106078
139164635	139164635
7575240	7575240
122518006	122518006
183412410	183412410
26308815	26308815
6149049	6149049
129417179	129417179
20109523	20109523
1359655	1359655
26545823	26545823
1417248	1417248
48962376	48962376
77195907	77195907
107194450	107194450
170006832	170006832
5287980	5287980
169805583	169805583
158581040	158581040
79365613	79365613
132935463	132935463
137352173	137352173
69100119	69100119
109749643	109749643
48963408	48963408
130281583	130281583
158153771	158153771
108803809	108803809
158978468	158978468
57879905	57879905
74434961	74434961
1327436	1327436
49320210	49320210
151008971	151008971
80724209	80724209
52281315	52281315
85983929	85983929
20499293	20499293
107512136	107512136
30482168	30482168
154542313	154542313
22927585	22927585
86951397	86951397
39374989	39374989
24493522	24493522
2005940	2005940
1581122	1581122
143961145	143961145
128680482	128680482
76639479	76639479
53088317	53088317
61150489	61150489
128754675	128754675
2193641	2193641
133711254	133711254
68128754	68128754
159043551	159043551
167550996	167550996
131639315	131639315
30709685	30709685
20109663	20109663
554886	554886
117768754	117768754
160680098	160680098
242653362	242653362
2402353	2402353
42448079	42448079
112895546	112895546
143333654	143333654
1946212	1946212
2886792	2886792
240986708	240986708
52600370	52600370
32374754	32374754
54172183	54172183
86465884	86465884
133218314	133218314
185017300	185017300
152486477	152486477
96622335	96622335
90611782	90611782
71115920	71115920
7574745	7574745
60926056	60926056
57642998	57642998
3316819	3316819
35483012	35483012
28226094	28226094
74981431	74981431
240071723	240071723
10348234	10348234
45983175	45983175
14492164	14492164
132870378	132870378
177455600	177455600
31728475	31728475
178854265	178854265
131452238	131452238
68095624	68095624
126744469	126744469
50695479	50695479
2827410	2827410
5021463	5021463
240162334	240162334
116437373	116437373
22978729	22978729
4752170	4752170
96730482	96730482
123495671	123495671
126926510	126926510
5303564	5303564
50022845	50022845
131125849	131125849
145431290	145431290
148903195	148903195
92055237	92055237
29414755	29414755
128592094	128592094
31725748	31725748
173019720	173019720
50348485	50348485
7872389	7872389
4087182	4087182
93965042	93965042
59866704	59866704
38941491	38941491
222415751	222415751
90845852	90845852
68070495	68070495
384652	384652
94888188	94888188
6915990	6915990
145078289	145078289
4022242	4022242
124055251	124055251
108941716	108941716
43147439	43147439
3100171	3100171
112517491	112517491
37973652	37973652
3209787	3209787
1428412	1428412
11474056	11474056
29525723	29525723
94376970	94376970
103035835	103035835
39165425	39165425
248343651	248343651
6095195	6095195
177198411	177198411
136849018	136849018
240929621	240929621
77174962	77174962
112201036	112201036
50560524	50560524
94982211	94982211
126676790	126676790
953031	953031
44140574	44140574
106833861	106833861
41715281	41715281
112161295	112161295
95546508	95546508
53739025	53739025
142888303	142888303
55141366	55141366
131142827	131142827
7151550	7151550
27375732	27375732
106535882	106535882
130281732	130281732
19338174	19338174
221449786	221449786
137410625	137410625
29455331	29455331
1650412	1650412
75065513	75065513
131077382	131077382
160784385	160784385
126581947	126581947
187291940	187291940
77387018	77387018
5980904	5980904
46859983	46859983
158322845	158322845
157802305	157802305
124788965	124788965
137223417	137223417
71799177	71799177
1311576	1311576
27102875	27102875
157738450	157738450
48620661	48620661
39472102	39472102
39759139	39759139
72989417	72989417
183436878	183436878
29581832	29581832
48317878	48317878
230932	230932
160873675	160873675
71913592	71913592
216284009	216284009
19813311	19813311
1614053	1614053
133231881	133231881
1136444	1136444
121929512	121929512
131056992	131056992
82028411	82028411
29523976	29523976
115340791	115340791
2914702	2914702
158549277	158549277
41960518	41960518
125363617	125363617
13945611	13945611
1475228	1475228
108426797	108426797
3213559	3213559
182024689	182024689
10764592	10764592
29430096	29430096
76606532	76606532
152657950	152657950
159683813	159683813
28476022	28476022
97983916	97983916
24197863	24197863
108688108	108688108
127471623	127471623
94230311	94230311
2570283	2570283
87100229	87100229
127384772	127384772
122846540	122846540
1496347	1496347
37326057	37326057
94808566	94808566
55199843	55199843
131506437	131506437
128420863	128420863
69469175	69469175
248551409	248551409
31539169	31539169
126718276	126718276
135490694	135490694
33563946	33563946
245727587	245727587
112331869	112331869
68171456	68171456
4856996	4856996
2047010	2047010
50900556	50900556
153175262	153175262
181558481	181558481
31437649	31437649
55322753	55322753
1197488	1197488
124882293	124882293
134908622	134908622
131609316	131609316
22536731	22536731
235111328	235111328
166634454	166634454
117267936	117267936
130681102	130681102
80551413	80551413
131278641	131278641
1608060	1608060
152298884	152298884
113597444	113597444
35049448	35049448
68172571	68172571
142297256	142297256
121501069	121501069
106611264	106611264
57982969	57982969
136641740	136641740
3094859	3094859
3245147	3245147
7833268	7833268
1094826	1094826
159463103	159463103
240654013	240654013
245925961	245925961
25799933	25799933
1204735	1204735
168773313	168773313
132600786	132600786
183622470	183622470
79314745	79314745
158301451	158301451
119278637	119278637
57646138	57646138
98646401	98646401
118587190	118587190
112867846	112867846
151001971	151001971
126926867	126926867
29454755	29454755
11312015	11312015
68128775	68128775
125703811	125703811
1712054	1712054
132107699	132107699
129636016	129636016
234959456	234959456
47292253	47292253
10276428	10276428
100990781	100990781
54458246	54458246
54204403	54204403
85966237	85966237
218550825	218550825
58399793	58399793
56157197	56157197
157314735	157314735
99601692	99601692
40107878	40107878
158978504	158978504
1608107	1608107
231964048	231964048
76639446	76639446
186435488	186435488
65755382	65755382
28052085	28052085
97321851	97321851
76501381	76501381
7569353	7569353
2756728	2756728
144237110	144237110
130963378	130963378
54850645	54850645
1180377	1180377
5603168	5603168
42623771	42623771
130123624	130123624
166039918	166039918
142558879	142558879
112334205	112334205
1390875	1390875
142602110	142602110
209105888	209105888
238226289	238226289
34117970	34117970
248685382	248685382
872030	872030
131524344	131524344
120115713	120115713
178736443	178736443
30372795	30372795
62046387	62046387
56955011	56955011
65647572	65647572
178396169	178396169
82510379	82510379
80992750	80992750
49796990	49796990
162530364	162530364
130184740	130184740
112338237	112338237
242033426	242033426
125683904	125683904
120903952	120903952
115860310	115860310
86735122	86735122
23782147	23782147
21570076	21570076
221510354	221510354
104748594	104748594
